id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,potential_rating_ratio,player_name
2652,208330,449241,2016-01-14 00:00:00,75.0,84.0,left,medium,low,72.0,66.0,23.0,75.0,67.0,84.0,70.0,65.0,73.0,81.0,85.0,77.0,84.0,69.0,65.0,58.0,61.0,55.0,56.0,67.0,31.0,21.0,68.0,76.0,60.0,20.0,22.0,22.0,15.0,10.0,11.0,12.0,7.0,112.00000000000001,Adnan Januzaj
2653,208330,449241,2015-11-26 00:00:00,75.0,85.0,left,medium,low,72.0,66.0,23.0,75.0,67.0,85.0,70.0,65.0,73.0,81.0,86.0,77.0,83.0,69.0,65.0,58.0,61.0,55.0,56.0,67.0,31.0,21.0,68.0,76.0,60.0,20.0,22.0,22.0,15.0,10.0,11.0,12.0,7.0,113.33333333333333,Adnan Januzaj
2654,208330,449241,2015-09-25 00:00:00,75.0,86.0,left,medium,medium,70.0,66.0,23.0,75.0,67.0,85.0,70.0,65.0,73.0,81.0,86.0,77.0,83.0,69.0,65.0,58.0,61.0,55.0,56.0,67.0,31.0,21.0,68.0,76.0,60.0,20.0,22.0,22.0,15.0,10.0,11.0,12.0,7.0,114.66666666666667,Adnan Januzaj
2655,208330,449241,2015-09-21 00:00:00,75.0,86.0,left,medium,medium,70.0,66.0,23.0,75.0,67.0,85.0,70.0,65.0,73.0,81.0,86.0,77.0,83.0,69.0,65.0,58.0,61.0,55.0,56.0,67.0,31.0,21.0,68.0,76.0,60.0,20.0,22.0,22.0,15.0,10.0,11.0,12.0,7.0,114.66666666666667,Adnan Januzaj
2656,208330,449241,2015-01-30 00:00:00,75.0,86.0,left,medium,medium,69.0,65.0,22.0,74.0,66.0,84.0,69.0,64.0,72.0,80.0,86.0,79.0,83.0,68.0,81.0,57.0,61.0,55.0,54.0,66.0,30.0,20.0,67.0,75.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,114.66666666666667,Adnan Januzaj
2657,208330,449241,2014-10-02 00:00:00,75.0,87.0,left,medium,medium,69.0,65.0,22.0,74.0,66.0,84.0,69.0,64.0,72.0,80.0,86.0,79.0,83.0,68.0,81.0,57.0,61.0,55.0,54.0,66.0,30.0,20.0,67.0,76.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,115.99999999999999,Adnan Januzaj
2658,208330,449241,2014-09-18 00:00:00,75.0,87.0,left,medium,medium,69.0,65.0,22.0,74.0,66.0,83.0,69.0,64.0,72.0,80.0,86.0,79.0,83.0,68.0,81.0,57.0,61.0,55.0,54.0,66.0,30.0,20.0,67.0,76.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,115.99999999999999,Adnan Januzaj
2659,208330,449241,2014-03-21 00:00:00,73.0,87.0,left,medium,medium,68.0,63.0,22.0,73.0,66.0,81.0,69.0,64.0,71.0,78.0,86.0,74.0,83.0,66.0,85.0,57.0,61.0,54.0,32.0,66.0,30.0,20.0,66.0,76.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,119.17808219178083,Adnan Januzaj
2660,208330,449241,2014-01-31 00:00:00,73.0,89.0,left,medium,medium,68.0,63.0,22.0,73.0,66.0,81.0,69.0,64.0,71.0,78.0,86.0,74.0,83.0,66.0,85.0,57.0,61.0,54.0,32.0,66.0,30.0,20.0,66.0,76.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,121.91780821917808,Adnan Januzaj
2661,208330,449241,2014-01-24 00:00:00,73.0,89.0,left,medium,medium,68.0,63.0,22.0,73.0,66.0,81.0,69.0,64.0,71.0,78.0,85.0,73.0,83.0,64.0,85.0,57.0,61.0,54.0,32.0,66.0,30.0,20.0,64.0,75.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,121.91780821917808,Adnan Januzaj
2662,208330,449241,2014-01-17 00:00:00,71.0,89.0,left,medium,medium,66.0,63.0,22.0,73.0,66.0,79.0,65.0,57.0,68.0,77.0,83.0,68.0,81.0,62.0,83.0,48.0,61.0,49.0,32.0,66.0,30.0,20.0,61.0,75.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,125.35211267605635,Adnan Januzaj
2663,208330,449241,2013-12-27 00:00:00,70.0,89.0,left,medium,medium,63.0,63.0,22.0,73.0,66.0,79.0,65.0,57.0,68.0,77.0,83.0,68.0,81.0,62.0,83.0,48.0,61.0,49.0,32.0,66.0,30.0,20.0,61.0,75.0,59.0,25.0,21.0,21.0,14.0,9.0,10.0,11.0,6.0,127.14285714285714,Adnan Januzaj
