id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,potential_rating_ratio,player_name
1330,231638,495841,2016-07-07 00:00:00,72.0,84.0,right,medium,medium,49.0,78.0,71.0,63.0,56.0,74.0,45.0,43.0,49.0,73.0,82.0,81.0,60.0,71.0,60.0,73.0,61.0,64.0,63.0,70.0,35.0,20.0,69.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,116.66666666666667,Adalberto Penaranda
1331,231638,495841,2016-03-31 00:00:00,72.0,84.0,right,medium,medium,49.0,78.0,71.0,63.0,56.0,74.0,45.0,43.0,49.0,73.0,82.0,81.0,60.0,71.0,60.0,73.0,61.0,64.0,63.0,70.0,35.0,20.0,69.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,116.66666666666667,Adalberto Penaranda
1332,231638,495841,2016-03-24 00:00:00,72.0,84.0,right,medium,medium,49.0,78.0,71.0,62.0,56.0,74.0,45.0,43.0,49.0,72.0,82.0,81.0,60.0,71.0,60.0,73.0,61.0,64.0,63.0,69.0,35.0,20.0,69.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,116.66666666666667,Adalberto Penaranda
1333,231638,495841,2016-03-17 00:00:00,72.0,84.0,right,medium,medium,49.0,76.0,71.0,62.0,56.0,74.0,45.0,43.0,49.0,72.0,82.0,81.0,60.0,71.0,60.0,71.0,61.0,64.0,63.0,69.0,35.0,20.0,69.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,116.66666666666667,Adalberto Penaranda
1334,231638,495841,2016-03-10 00:00:00,70.0,84.0,right,medium,medium,49.0,74.0,69.0,60.0,54.0,72.0,45.0,43.0,49.0,70.0,81.0,81.0,60.0,69.0,60.0,69.0,61.0,64.0,63.0,67.0,35.0,20.0,67.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,120.0,Adalberto Penaranda
1335,231638,495841,2016-02-11 00:00:00,70.0,84.0,right,medium,medium,49.0,74.0,69.0,60.0,54.0,72.0,45.0,43.0,49.0,70.0,81.0,81.0,60.0,69.0,60.0,69.0,61.0,64.0,63.0,67.0,35.0,20.0,67.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,120.0,Adalberto Penaranda
1336,231638,495841,2016-02-04 00:00:00,69.0,83.0,right,medium,medium,40.0,74.0,69.0,60.0,54.0,71.0,45.0,43.0,43.0,69.0,81.0,81.0,60.0,66.0,60.0,68.0,61.0,64.0,63.0,66.0,35.0,20.0,65.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,120.28985507246377,Adalberto Penaranda
1337,231638,495841,2016-01-28 00:00:00,69.0,83.0,right,medium,medium,40.0,74.0,69.0,60.0,54.0,71.0,45.0,43.0,43.0,69.0,81.0,81.0,60.0,66.0,60.0,68.0,61.0,64.0,63.0,66.0,35.0,20.0,65.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,120.28985507246377,Adalberto Penaranda
1338,231638,495841,2016-01-21 00:00:00,69.0,83.0,right,medium,medium,40.0,74.0,69.0,60.0,54.0,71.0,45.0,43.0,43.0,69.0,76.0,78.0,59.0,66.0,60.0,68.0,61.0,64.0,63.0,66.0,35.0,20.0,65.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,120.28985507246377,Adalberto Penaranda
1339,231638,495841,2016-01-14 00:00:00,68.0,83.0,right,medium,medium,40.0,74.0,69.0,60.0,50.0,69.0,45.0,43.0,43.0,68.0,76.0,78.0,59.0,64.0,60.0,66.0,61.0,64.0,63.0,65.0,35.0,20.0,63.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,122.05882352941177,Adalberto Penaranda
1340,231638,495841,2016-01-07 00:00:00,67.0,82.0,right,medium,medium,40.0,74.0,69.0,60.0,50.0,69.0,45.0,43.0,43.0,68.0,65.0,64.0,54.0,64.0,60.0,66.0,61.0,59.0,62.0,65.0,35.0,20.0,63.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,122.38805970149254,Adalberto Penaranda
1341,231638,495841,2015-12-17 00:00:00,65.0,80.0,right,medium,medium,40.0,69.0,69.0,60.0,50.0,68.0,45.0,43.0,43.0,66.0,65.0,64.0,54.0,62.0,60.0,64.0,61.0,59.0,62.0,60.0,35.0,20.0,61.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,123.07692307692308,Adalberto Penaranda
1342,231638,495841,2015-11-26 00:00:00,62.0,77.0,right,medium,medium,40.0,64.0,68.0,57.0,43.0,63.0,45.0,43.0,43.0,62.0,65.0,64.0,54.0,59.0,60.0,64.0,61.0,59.0,62.0,57.0,35.0,15.0,58.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,124.19354838709677,Adalberto Penaranda
1343,231638,495841,2007-02-22 00:00:00,62.0,77.0,right,medium,medium,40.0,64.0,68.0,57.0,43.0,63.0,45.0,43.0,43.0,62.0,65.0,64.0,54.0,59.0,60.0,64.0,61.0,59.0,62.0,57.0,35.0,15.0,58.0,59.0,77.0,20.0,20.0,21.0,6.0,14.0,13.0,8.0,6.0,124.19354838709677,Adalberto Penaranda
2025,231242,684978,2016-04-28 00:00:00,69.0,84.0,left,high,medium,65.0,68.0,51.0,64.0,61.0,77.0,68.0,62.0,63.0,69.0,80.0,78.0,81.0,64.0,81.0,69.0,53.0,66.0,39.0,66.0,55.0,44.0,60.0,60.0,60.0,44.0,54.0,47.0,8.0,6.0,8.0,7.0,12.0,121.73913043478262,Adam Ounas
